35.8139207848426,51.536673963392,1.0,30125.0
35.8061411284544,51.560396841464,1.0,29906.0
35.7950365764701,51.5755994804875,1.0,30117.0
35.7798886762123,51.5551664712489,1.0,30103.0
35.7595951946792,51.5597472624051,1.0,29896.0
35.7422031890984,51.5648684615639,1.0,29983.0
35.7772511723569,51.6229215010395,1.0,30026.0
35.7711163293697,51.6374733383821,1.0,30091.0
35.7565948380901,51.6205000910799,1.0,29937.0
35.7387179669287,51.6333887470392,1.0,30105.0
35.8111908962231,51.1137226133699,3.0,29934.0
35.8045157686666,51.1212306302499,3.0,30112.0
35.804603707134,51.1252501344587,3.0,30078.0
35.7991448548504,51.1461701350373,3.0,30104.0
35.8111036358275,51.180797701372,3.0,29919.0
35.7752828919192,51.2224141363176,3.0,29946.0
35.7761793331785,51.2408731398077,3.0,30038.0
35.7602598005447,51.2175063734419,3.0,29905.0
35.7289998602485,51.2272966541181,3.0,30075.0
35.7325281553422,51.2512735081561,3.0,30065.0
35.720140508096,51.2527192382589,3.0,30055.0
35.7596253934589,51.2817641835205,3.0,30139.0
35.7814819063947,51.295782031926,3.0,29961.0
35.8064679195123,51.373750158177,4.0,29968.0
35.7782040586978,51.3598219986556,4.0,30049.0
35.7615446054155,51.3363624947888,4.0,30136.0
35.7489547452383,51.339188545196,4.0,30027.0
35.7682212797502,51.3150513943337,4.0,29987.0
35.7885590541412,51.2851457297876,3.0,29948.0
35.7533417172269,51.3837667992128,4.0,29908.0
35.7310072689886,51.3804571506982,4.0,29963.0
35.7242066105092,51.3156018178351,4.0,29970.0
35.8044110832918,51.4781931003274,1.0,30000.0
35.7941815704309,51.4891697698198,1.0,30115.0
35.7994297544704,51.4489863371113,4.0,30140.0
35.7885699687535,51.4437197821505,4.0,29955.0
35.762244466218,51.4785214925338,1.0,30042.0
35.8026179975309,51.4156749077287,4.0,30121.0
35.7114031540736,51.4159263802928,6.0,29910.0
35.6966691778663,51.4129528721386,6.0,30071.0
35.6818833340617,51.373589963042,6.0,29914.0
35.6799681213905,51.4678126583952,6.0,29951.0
35.6457708392923,51.4355203625842,6.0,29412.0
35.6332332029981,51.4491989740224,6.0,30069.0
35.6256032215939,51.4401989054879,6.0,30001.0
35.7980814462673,51.6415005053803,1.0,29966.0
35.7287181442501,51.6088252853456,8.0,29902.0
35.6908380827038,51.6203266046757,8.0,29997.0
35.6977710741575,51.5623404968437,8.0,29911.0
35.6807461182115,51.5528946666918,8.0,30051.0
35.6817481970093,51.5427102845986,8.0,29929.0
35.6839962555709,51.5419676193741,8.0,29938.0
35.670664691324,51.5282970154877,8.0,30022.0
35.652550198218,51.5149137142599,8.0,29982.0
35.7136367118105,51.5207130918966,8.0,29907.0
35.7230291709884,51.5236848032001,8.0,30016.0
35.7947160195296,51.2730241920843,3.0,29942.0
35.6855534746078,51.2375390963668,10.0,29932.0
35.6903327213336,51.2017362440627,10.0,30095.0
35.6824323213936,51.1674747225858,10.0,29969.0
35.6776311329176,51.1573440800005,10.0,29986.0
35.672976346104,51.1562945999974,10.0,30028.0
35.7009647991048,51.1584341612118,10.0,30067.0
35.6409788533562,51.2012429116194,10.0,30079.0
35.6360941938015,51.2043852745743,10.0,29971.0
35.6272010216297,51.203412482705,10.0,29972.0
35.6241073863148,51.1365498918765,10.0,27243.0
35.7251317329048,51.1190373190252,10.0,29993.0
35.7229911221428,51.0621054796728,3.0,29941.0
35.6088277863637,51.0812296572493,10.0,30100.0
35.5772002965764,51.2069599804665,10.0,30101.0
35.5993623868771,51.2955679674257,14.0,30041.0
35.5849682662841,51.3142588061847,14.0,30113.0
35.6079147939373,51.3692377793169,14.0,30118.0
35.6400767061743,51.3398268110016,14.0,30011.0
35.6411898400844,51.3512461421701,14.0,30094.0
35.6404418339302,51.308691380305,14.0,30063.0
35.6514368051911,51.3092698193451,14.0,30047.0
35.6594284408674,51.2813806236348,14.0,29980.0
35.661265694281,51.2737594803079,14.0,29974.0
35.5816327997159,51.3791546977189,15.0,30030.0
35.5963168666234,51.3997033111103,15.0,29999.0
35.5727597687191,51.4263351215469,15.0,30044.0
35.5720352988923,51.4472738168777,15.0,29989.0
35.5974279250985,51.4960289337509,15.0,30134.0
35.6103598499583,51.5020678500463,15.0,30003.0
35.6464079959435,51.4868513712598,15.0,30090.0
35.7252555361464,51.4922120294687,8.0,29901.0
35.721306197472,51.4977028901479,8.0,30106.0
35.6291572427489,51.5224635227639,17.0,29945.0
35.6316975080088,51.574992908872,17.0,37751.0
35.6210590131495,51.5858342755055,17.0,29939.0
35.6399698873315,51.5960036619025,17.0,30033.0
35.642117556699,51.6398892618261,17.0,30074.0
35.6102248168244,51.6461607022857,17.0,29900.0
35.5881409750839,51.539324951372,15.0,30050.0
